Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2289475,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2290675,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2290677,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2290678,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2290679,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2290680,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2291760,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2291761,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2295918,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2297505,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2300487,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2300489,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2300490,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2300491,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2300492,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2301542,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2305721,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2307865,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2307867,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2309589,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2309591,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2310747,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2310748,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2310749,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2310750,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2310751,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2311838,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2316435,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2317477,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2318475,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2319508,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2320534,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2320535,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2320536,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2320537,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2320538,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2320539,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2321716,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2321718,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2326664,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2328429,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2328431,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2328433,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2330332,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2330334,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2330335,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2330336,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2331429,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2331431,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2331432,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2332505,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2334935,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
2334936,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
2339219,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2339221,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2340561,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2340563,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2340564,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2340565,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2340566,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2341844,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2341846,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2346080,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2346083,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2347880,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2349542,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2349545,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2350717,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2350719,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2350721,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2350723,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2350725,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2351826,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2353203,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2355767,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2357416,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2357419,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2360514,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2360516,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2360517,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2360518,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2360519,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2360520,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2361714,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2366100,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2369086,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2370474,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2370475,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2370476,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2370477,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2370478,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2371681,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2371683,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2376720,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2376722,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2376723,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2378729,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2378730,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2380696,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2380698,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2380699,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2380700,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2380702,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2381712,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2381714,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2386672,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2386673,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2386674,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2388616,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2390107,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2390111,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2390113,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2391074,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2391075,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2391077,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2391077,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2396403,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2397416,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2397418,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2399385,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2399387,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2400609,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2400611,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2400613,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2400615,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2400617,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2401667,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2401669,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2406469,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2406470,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2408464,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2408466,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2410408,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2410410,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2410410,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2410411,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2410412,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2411611,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2411613,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2411615,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2419029,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2419031,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2420041,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2420043,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2420044,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2420045,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2421303,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2421305,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2421306,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2421307,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2425884,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2426936,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2428731,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2428733,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2430543,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2430545,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2430546,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2430546,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2430547,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2431615,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2431617,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2432891,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
2434879,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
2434881,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2437022,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2437024,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2438915,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2439894,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2439896,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2439897,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2441074,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2441076,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2441077,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2441079,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2441080,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2446086,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2447408,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2447410,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2449716,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2449718,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2449719,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2450787,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2450791,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2450792,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2450794,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2450795,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2451876,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2456643,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2456645,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2458229,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2458231,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2460050,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2460052,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2460054,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2461081,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2461084,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2461085,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2461086,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2461089,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2467050,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2467051,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2468887,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2468888,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2470523,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2470525,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2470526,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2470527,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2470528,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2471736,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2471737,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2477096,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2477098,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2478168,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2478170,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2479786,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2479789,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2479790,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2480977,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2480979,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2480980,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2480981,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2482997,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2486700,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2488645,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2490738,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2490739,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2490740,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2490741,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2490742,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2491679,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2495643,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2495645,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2497532,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2497534,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2500539,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2500541,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2500542,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2500543,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2500543,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2501577,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2501579,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2501580,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2506377,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2507391,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2508736,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2508739,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2510331,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2510337,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2510338,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2510339,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2510340,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2511639,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2511641,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2511642,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2515928,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2515930,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2519048,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2519049,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2520547,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2520548,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2520549,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2520550,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2520551,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2525974,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2525976,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2527988,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2529080,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2529082,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2530509,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2530510,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2530511,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2530512,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2530513,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2531765,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2531767,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2532980,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
2534236,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
2535604,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
2535605,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2535606,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2537823,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2539223,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2540585,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2540587,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2540588,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2540589,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2540590,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2540591,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2541859,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2541861,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2545872,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2545873,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2548268,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2549248,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2549251,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2550649,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2550651,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2550651,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2550652,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2550653,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2551721,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2551723,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2555757,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2557132,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2558224,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2559275,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2559277,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2560625,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2560627,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2560628,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2560629,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2560630,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2561729,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2561731,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2565949,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2565950,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2567857,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2569333,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2570558,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2570559,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2570560,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2570561,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2570562,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2571583,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2571584,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2571586,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2575981,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2577688,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2578791,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2578793,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2580597,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2580598,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2580599,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2580600,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2580601,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2581682,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2581683,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2582854,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2586047,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2590765,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2590766,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2590767,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2590768,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2590769,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2591637,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2596219,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
2597232,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2597233,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2599633,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2599635,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
2600801,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2600812,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2600813,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2600814,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2600815,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2602185,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2606360,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2606362,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2608185,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2609226,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2609228,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2610621,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2610623,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2610624,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2610626,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2610627,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2611694,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2611695,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2616811,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2616812,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2618711,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2619784,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2619786,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2620814,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2620815,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2620816,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2620817,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2620818,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2621851,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2625831,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
2627867,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2627869,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
2628874,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
2629911,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
2629912,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
2629913,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
2631004,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
2631005,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
2631006,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
2631007,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
2632523,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
2632525,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
